0 OPEN 
2135 NODE f9750a390721bc1b9588a0a80c509e2a_b2faf29fd18ae0e937847e9ea30dff10
2139 NODE fe6426b674d9f430507fc633a955715c_b2faf29fd18ae0e937847e9ea30dff10
2144 NODE 23a80c03bbafab1032fdb2b97598f235_b2faf29fd18ae0e937847e9ea30dff10
2149 NODE 8b557f6e013c17fee732e8b65491554_b2faf29fd18ae0e937847e9ea30dff10
2155 NODE fbbac2b6331e5b05011aa17c1dc3794_b2faf29fd18ae0e937847e9ea30dff10
2160 NODE 77a2189e97529df85b851c72501b7ba5_b2faf29fd18ae0e937847e9ea30dff10
2165 NODE ae16571180d602f7947afb2798f370c0_b2faf29fd18ae0e937847e9ea30dff10
2171 NODE 965085173c5ef41bafbc169efcc06b94_b2faf29fd18ae0e937847e9ea30dff10
2176 NODE f4e114e32055d6fa4d64dc9f338bb7ee_b2faf29fd18ae0e937847e9ea30dff10
2181 NODE b840a2d860787853a1d2edeeec652166_b2faf29fd18ae0e937847e9ea30dff10
2188 NODE 23f802e00a1aae4a678fc4cccc74fe2f_b2faf29fd18ae0e937847e9ea30dff10
2194 NODE dc7b7c696a84bb5598de890c5b856519_b2faf29fd18ae0e937847e9ea30dff10
2200 NODE f3ade4e3bd44e53f7494c7ae80f407f0_b2faf29fd18ae0e937847e9ea30dff10
2206 NODE 21c52c5faeec2184b610b822dfa219bd_b2faf29fd18ae0e937847e9ea30dff10
2212 NODE 5d7f8eb7feec81ef3981955cdaa621d9_b2faf29fd18ae0e937847e9ea30dff10
2218 NODE 7ca252d6f465b3bf5774565aaac7afe8_b2faf29fd18ae0e937847e9ea30dff10
2223 NODE db1c2374d42403c271756774302f02d_b2faf29fd18ae0e937847e9ea30dff10
2230 NODE 84a04a60fe01a963d2414a6eabde6df7_b2faf29fd18ae0e937847e9ea30dff10
2236 NODE 4cdd536f26c09da4d1ba1fbc2dee38_b2faf29fd18ae0e937847e9ea30dff10
2240 NODE 455a545ceac9427f5dd01840e1c83f15_b2faf29fd18ae0e937847e9ea30dff10
2245 NODE 25792bc79d823c9ee4a2f778ced0b_b2faf29fd18ae0e937847e9ea30dff10
2250 NODE 9addb308c6a59811c0b348555fa4927c_b2faf29fd18ae0e937847e9ea30dff10
2255 NODE 6a0a0cd60e41a0f05e7be85831a05c3_b2faf29fd18ae0e937847e9ea30dff10
2259 NODE a177d8c6698265f3deec2c1d17580fb5_b2faf29fd18ae0e937847e9ea30dff10
2265 NODE 1b888d9dcd6b54aedc41c5b3516d32fa_b2faf29fd18ae0e937847e9ea30dff10
2271 NODE 6e61a0907cc5deeeffa7cc4907474f98_b2faf29fd18ae0e937847e9ea30dff10
