0 OPEN 
7919 NODE 6b15a3885687018c8239bb9a0d5ea018_b2faf29fd18ae0e937847e9ea30dff10
7948 NODE f2013931e6a21b7e36a02b6cd6be3779_b2faf29fd18ae0e937847e9ea30dff10
7976 NODE efc90fd09c1a9eb6a28f89b7f7f81914_b2faf29fd18ae0e937847e9ea30dff10
8004 NODE 5b8284dfef45c5434a905a1c206c951a_b2faf29fd18ae0e937847e9ea30dff10
8034 NODE 64f3bb6b538ebb16f6b7fae25020af07_b2faf29fd18ae0e937847e9ea30dff10
8057 NODE 1ef717cfb145b6f02ec7f639b2eaa13b_b2faf29fd18ae0e937847e9ea30dff10
8093 NODE cdf5aad1e60087146fbee4de4972edc_b2faf29fd18ae0e937847e9ea30dff10
8123 NODE 845369139703018f1b7d078cf247f505_b2faf29fd18ae0e937847e9ea30dff10
8145 NODE 9d24a1c606eeb292661b97d6b808a6b8_b2faf29fd18ae0e937847e9ea30dff10
8167 NODE 5ccc433205ea11801277740b1ecd1fb4_b2faf29fd18ae0e937847e9ea30dff10
8193 NODE 5a60c78019b77580f3caa05c5ea9b7aa_b2faf29fd18ae0e937847e9ea30dff10
8215 NODE a69a624941740e3998a91ff12c386563_b2faf29fd18ae0e937847e9ea30dff10
8242 NODE 1cda14398965eb4763b888c7530ee4aa_b2faf29fd18ae0e937847e9ea30dff10
8291 NODE afb4f241a2fc17e4584611954b81af89_b2faf29fd18ae0e937847e9ea30dff10
8320 NODE a88743be2a31ed2cbd1f5b272a9a0bfe_b2faf29fd18ae0e937847e9ea30dff10
8351 NODE 82ccce984b653de0423564f90c72e38a_b2faf29fd18ae0e937847e9ea30dff10
8385 NODE 157fd76aff9f15f3ee3fc863d0fc0e0f_b2faf29fd18ae0e937847e9ea30dff10
8424 NODE 8cc216715c1aff2e5fe5d14d95d4fb8e_b2faf29fd18ae0e937847e9ea30dff10
8465 NODE 78916249bce02693ed30f0361ae6b2d0_b2faf29fd18ae0e937847e9ea30dff10
8499 NODE f58dc6020d954f23c84c9266a22d9d0c_b2faf29fd18ae0e937847e9ea30dff10
8528 NODE b0470cd3ee600b004a33c685cb30752b_b2faf29fd18ae0e937847e9ea30dff10
8553 NODE 65319a9f162eb2d5ce861bede8c651cb_b2faf29fd18ae0e937847e9ea30dff10
8581 NODE e8d8b810777e18334f1ed8cb5fff1dc5_b2faf29fd18ae0e937847e9ea30dff10
8604 NODE 193f9d00ed2cd4c1354b6c0788a1ff0d_b2faf29fd18ae0e937847e9ea30dff10
8627 NODE ce001126ec66dbcc013ec4074d0232c9_b2faf29fd18ae0e937847e9ea30dff10
8647 NODE 6cc7ebfe6de8ded74695821f973adedb_b2faf29fd18ae0e937847e9ea30dff10
8668 NODE b5d787be4cf5926b3dc46037d9a88c8c_b2faf29fd18ae0e937847e9ea30dff10
8694 NODE 4ca5fce0e9a96408efafc38879a56421_b2faf29fd18ae0e937847e9ea30dff10
8719 NODE d1fe7d7e57107493d63bc77778aaebdc_b2faf29fd18ae0e937847e9ea30dff10
8748 NODE 3971d0151168b7d21f3ca4548d2f4833_b2faf29fd18ae0e937847e9ea30dff10
8775 NODE 809aa3231756cba5b61f3e2602e51247_b2faf29fd18ae0e937847e9ea30dff10
8801 NODE 94142e5931e36ba425978dc25df5b94a_b2faf29fd18ae0e937847e9ea30dff10
8831 NODE 5c70fc9263da3cb3d63aec6d058dd49_b2faf29fd18ae0e937847e9ea30dff10
8855 NODE 33533bdb33346e329029ea9d3bfd22b5_b2faf29fd18ae0e937847e9ea30dff10
8879 NODE 2a844d0723c072833390202b70cf4244_b2faf29fd18ae0e937847e9ea30dff10
8903 NODE d82b77e996508eafbd167dc6bd6d026e_b2faf29fd18ae0e937847e9ea30dff10
8934 NODE a84f5916c6eb171a9007dfa8a3f48872_b2faf29fd18ae0e937847e9ea30dff10
8955 NODE 338f8d48dfbbc6d39ad3dfdc653c6f20_b2faf29fd18ae0e937847e9ea30dff10
8977 NODE 8748258fd9539ba4a8a0bc3d99ff07c1_b2faf29fd18ae0e937847e9ea30dff10
9000 NODE d7dbad8d7c366005c61968d933b8d9ff_b2faf29fd18ae0e937847e9ea30dff10
9028 NODE 19b7889c87b0f8e62f7a5529d4b313c8_b2faf29fd18ae0e937847e9ea30dff10
9060 NODE 12ce62a91b6f75cb20e2c81a1ef8fe4f_b2faf29fd18ae0e937847e9ea30dff10
9088 NODE 85bd03359169121a0b0970ee9926c867_b2faf29fd18ae0e937847e9ea30dff10
9119 NODE 5f55dd76df5bdc67c32e89c1cf316a32_b2faf29fd18ae0e937847e9ea30dff10
9146 NODE 2e7679862fe9af05d2e3e2ec7f99fd4c_b2faf29fd18ae0e937847e9ea30dff10
9178 NODE 4e436bedb06b955b77f095e4c6e1e33b_b2faf29fd18ae0e937847e9ea30dff10
9206 NODE 65c2e1338298d8d5adeffa7a5cd27b15_b2faf29fd18ae0e937847e9ea30dff10
9252 NODE b9ea438a2590c75c01272e276efdef85_b2faf29fd18ae0e937847e9ea30dff10
9283 NODE c11366da61a04ffa0229bdd2de24560f_b2faf29fd18ae0e937847e9ea30dff10
9304 NODE f519bf38872a6064b5693bc8c78d8ab7_b2faf29fd18ae0e937847e9ea30dff10
9326 NODE f285fc2c999b71e7fd24321c4b09c0af_b2faf29fd18ae0e937847e9ea30dff10
9350 NODE 24e3dba5421654087bcbd123e95168c4_b2faf29fd18ae0e937847e9ea30dff10
9377 NODE 42864d5e64aa0a90849698da3efa1c37_b2faf29fd18ae0e937847e9ea30dff10
9398 NODE 76f042d305e9148685c706fce0995aa8_b2faf29fd18ae0e937847e9ea30dff10
9420 NODE 2deec8c77d2242d1b69b71ed00dddb5f_b2faf29fd18ae0e937847e9ea30dff10
9447 NODE 567f78197e4cde3987e13c1957c02655_b2faf29fd18ae0e937847e9ea30dff10
9469 NODE 18a0d5410218d2559123a85d25cfa6f4_b2faf29fd18ae0e937847e9ea30dff10
9490 NODE 195ffe135897401f8baeb81dd7f74ac2_b2faf29fd18ae0e937847e9ea30dff10
